Age,Experience,Education,Family,Zip,Income,Mortgage,Credit,Loan,Securities,Deposit,Online,Card
40,16,1,4,95819,83,0,2.67,0,0,0,1,1
42,16,3,1,94309,62,170,0.70,0,0,1,1,1
29,4,1,2,90095,134,204,3.30,0,0,0,0,0
40,16,1,3,94306,75,79,2.33,0,0,0,0,0
31,7,2,2,91711,109,341,2.00,0,0,0,0,1
35,10,1,2,94112,152,0,3.00,0,0,0,1,0
62,36,3,4,93940,83,0,2.40,0,1,0,0,0
51,26,3,4,92521,52,0,1.80,0,0,0,1,0
32,6,3,2,90275,31,0,2.00,0,0,0,1,1
27,3,3,3,93108,135,449,2.70,1,0,0,0,1
62,37,1,1,94706,98,151,0.90,0,0,0,1,0
66,41,2,4,95814,14,0,0.60,0,0,0,0,0
53,27,1,4,93407,64,0,2.60,0,0,0,1,1
49,25,1,2,92780,109,0,6.80,0,0,0,0,0
65,40,1,1,94104,118,333,1.30,0,0,1,1,1
30,5,2,4,91311,80,0,2.20,0,1,0,1,0
60,34,3,3,90028,51,0,1.40,0,0,0,0,0
30,6,2,4,94611,115,0,3.80,1,0,0,1,0
54,28,1,1,95841,83,0,2.40,0,0,0,1,0
54,28,1,1,91301,90,0,0.30,0,0,0,1,0
37,12,1,4,95616,28,0,1.70,0,1,1,1,0
32,7,1,2,95616,82,221,2.50,0,0,0,1,1
51,27,1,3,94301,24,0,0.40,0,0,0,1,1
46,22,1,2,92029,71,0,1.70,0,0,0,1,1
41,17,1,1,91330,80,0,0.30,0,0,0,0,0
62,36,3,4,92709,109,0,1.70,0,0,0,1,0
54,28,1,1,91711,140,0,2.90,0,0,0,1,0
52,27,2,4,92612,39,0,0.20,0,1,0,1,0
51,25,2,1,94010,39,98,1.20,0,0,0,1,0
24,-2,2,3,94920,50,0,2.40,0,1,0,0,0
61,35,1,2,92521,31,0,0.30,0,0,0,1,0
55,25,3,3,93943,35,144,1.00,0,0,0,1,1
37,11,1,4,93109,44,0,0.20,0,0,0,0,1
64,38,3,1,93955,35,0,0.50,0,0,0,1,0
34,8,1,2,95616,20,106,0.30,0,0,0,1,1
31,7,2,4,95616,10,0,0.70,0,0,0,1,0
42,18,3,4,96001,83,0,2.00,0,0,0,1,0
47,22,1,2,95842,203,0,8.80,0,0,0,1,0
29,5,1,3,93109,84,0,0.80,0,0,0,0,0
34,8,1,4,92096,41,0,0.80,0,0,0,0,0
36,11,1,2,95051,164,0,7.80,0,0,0,1,1
34,10,1,2,90089,152,0,6.50,0,0,0,0,0
26,2,1,4,94080,62,0,1.60,0,1,0,0,0
48,24,1,4,94707,12,89,1.00,0,0,0,0,0
47,23,1,4,94061,28,0,0.60,0,0,0,1,0
39,13,1,1,94720,52,0,2.00,0,0,0,0,1
62,37,2,3,91343,19,97,1.30,0,0,0,1,0
34,9,1,3,94304,35,0,1.30,0,0,0,0,0
43,19,1,4,95053,28,96,0.30,0,0,0,1,0
55,30,2,3,94904,70,0,2.00,0,0,0,1,1
65,40,1,1,92093,140,0,0.90,0,0,0,0,0
26,0,3,4,94305,102,0,2.30,0,0,0,0,0
57,27,3,4,93950,50,0,2.00,0,0,0,1,0
32,7,1,3,94102,61,205,2.30,0,0,0,1,1
35,9,2,2,92220,188,259,3.70,1,0,0,1,0
63,33,3,4,91768,178,0,9.00,1,0,0,0,0
49,25,2,4,94708,44,194,0.90,0,0,0,1,0
23,-1,1,4,95064,12,0,1.00,0,1,0,0,1
30,6,1,4,94305,69,188,3.40,0,0,0,0,1
43,19,1,1,90089,132,0,5.00,0,0,0,0,0
39,14,1,2,93943,128,196,3.90,0,0,0,1,0
31,6,1,4,95616,44,122,0.80,0,0,0,1,0
65,39,3,1,92038,44,0,0.50,0,0,0,1,1
34,8,3,2,92130,34,0,2.00,0,1,0,1,0
37,12,1,2,90089,132,0,3.90,0,0,0,0,0
62,38,1,2,90230,158,0,2.10,0,0,0,0,1
33,9,1,1,93943,83,0,0.10,0,0,0,1,0
48,22,3,1,94720,28,75,1.40,0,0,0,1,0
33,9,3,3,90065,131,0,2.20,1,1,0,0,0
45,19,2,3,95616,31,0,0.50,0,0,0,1,1
44,19,2,4,92350,40,0,0.00,0,0,0,1,0
37,11,1,2,94501,71,127,1.80,0,1,0,0,0
31,5,3,2,93010,42,0,2.00,0,0,0,1,0
56,31,2,3,95211,35,114,0.10,0,0,0,0,0
30,4,1,2,94305,81,0,0.20,0,0,0,1,0
61,35,1,2,95136,91,0,2.00,0,0,0,1,0
32,7,2,4,94720,129,0,5.20,1,0,0,0,1
51,27,1,1,95828,75,0,2.70,0,0,0,0,0
26,1,2,4,94061,54,230,0.60,0,0,0,0,0
31,5,1,1,94720,43,0,1.50,0,0,0,0,0
43,18,2,4,94110,94,0,1.10,0,0,0,0,0
57,32,3,4,93106,84,0,1.30,0,0,0,0,1
42,18,2,1,92653,34,0,2.00,0,1,0,0,0
48,23,1,4,94061,15,0,0.80,0,0,0,1,0
46,21,3,2,90277,99,194,3.80,0,0,0,1,0
33,7,2,1,92152,15,82,0.40,0,1,1,1,1
45,21,3,4,94105,83,0,2.00,0,0,0,1,0
31,6,3,4,94720,83,0,1.80,0,0,0,1,0
42,18,1,1,95630,143,0,1.70,0,1,0,1,0
56,30,3,4,90401,81,0,2.60,0,0,0,1,0
63,39,2,1,91711,39,0,1.90,0,0,0,0,0
42,18,2,2,92124,158,277,0.40,1,0,0,0,1
50,24,3,1,90245,62,0,1.40,0,0,0,0,0
31,6,1,2,92121,64,0,0.10,0,0,0,1,1
65,40,2,1,90025,29,0,1.50,0,0,0,0,0
60,34,1,3,94104,64,0,2.50,0,0,0,1,0
34,10,2,4,91770,21,0,0.70,0,0,0,1,0
62,32,3,2,95112,142,0,2.80,1,0,0,0,1
56,30,1,3,93105,64,0,2.50,0,0,0,0,0
51,25,1,4,91401,40,0,1.80,0,1,0,0,1
44,19,2,3,94080,61,0,2.70,0,0,0,0,0
41,16,3,1,92037,44,0,0.30,0,0,0,0,0
43,16,2,3,95670,78,161,2.67,0,0,0,1,1
25,0,3,2,94596,25,0,0.90,0,0,0,0,0
40,16,1,2,91304,125,0,1.90,0,0,0,0,1
53,29,3,2,94720,63,0,1.00,0,0,0,1,0
54,30,3,1,94550,54,185,1.60,0,0,0,1,0
36,12,1,2,94709,92,184,0.00,0,0,0,0,0
26,2,1,2,95351,119,381,0.60,0,0,0,1,1
35,11,2,1,91784,40,0,2.40,0,0,0,1,0
29,4,1,1,93105,41,0,1.00,0,0,0,0,0
35,11,1,2,92064,81,0,0.00,0,0,0,1,1
28,4,1,3,95136,101,270,2.50,0,0,0,0,0
48,24,2,4,90024,25,0,0.50,0,0,0,0,0
46,20,2,1,91016,55,0,1.50,0,1,0,0,0
31,7,3,1,92646,43,166,2.10,0,0,0,0,1
40,16,2,2,94534,98,98,1.80,0,0,0,1,0
27,1,3,4,91330,112,402,2.30,0,0,0,1,1
32,2,3,4,93943,69,102,4.00,0,0,0,1,0
67,43,2,4,95616,79,215,1.70,0,0,1,1,1
24,-2,1,2,92634,118,0,7.20,0,1,0,1,0
45,18,2,3,95133,81,251,2.67,0,0,0,1,1
26,0,2,1,93014,19,121,0.10,0,0,0,1,0
42,17,3,2,91101,139,0,2.90,1,0,0,1,0
65,40,2,3,94701,63,0,0.50,0,0,0,1,0
59,33,1,2,91763,102,0,1.40,0,0,0,1,0
30,5,2,4,92521,40,0,1.70,0,0,0,1,0
32,6,1,1,92886,44,81,0.30,0,0,0,1,1
36,12,1,3,94104,59,216,2.00,0,0,0,0,0
48,24,1,2,93940,224,0,6.67,0,0,1,1,1
56,31,3,2,90245,64,0,2.30,0,0,0,0,0
44,20,1,2,96001,129,0,3.30,0,0,0,1,0
60,34,1,1,92697,43,0,1.40,0,0,0,1,1
51,27,1,3,92834,12,0,0.40,0,1,1,1,1
34,10,2,3,94107,53,0,2.60,0,0,0,1,0
45,21,3,2,93305,39,0,2.10,0,0,0,0,1
47,23,1,1,93943,65,0,0.00,0,0,0,0,0
29,5,3,1,94122,18,94,0.40,0,0,0,1,1
52,28,3,1,94596,55,0,1.60,0,0,0,0,0
61,35,3,1,90245,60,0,2.50,0,0,0,1,0
40,14,1,2,91330,42,187,0.30,0,0,0,1,0
24,0,2,3,90638,44,0,0.10,0,0,0,0,0
33,7,1,2,90245,111,0,1.30,0,0,0,1,0
33,8,1,1,94596,62,0,1.00,0,0,0,1,0
52,26,3,2,94025,44,148,0.80,0,0,0,0,1
40,14,3,1,95348,69,0,1.50,0,0,0,0,0
45,20,3,3,92064,62,172,0.80,0,0,0,1,0
27,3,2,1,94080,35,0,1.80,0,0,0,0,0
38,13,1,1,92037,91,0,2.80,0,0,0,1,1
50,26,1,1,92121,12,96,0.20,0,0,0,0,0
41,15,1,3,94608,89,292,0.10,0,0,0,1,0
60,34,2,4,90024,65,0,1.70,0,1,0,1,0
64,34,3,2,90024,179,400,4.50,1,0,0,0,0
34,8,3,2,93106,82,0,1.50,0,1,1,1,1
30,6,1,1,95812,48,0,1.20,0,0,0,1,0
31,4,2,4,95616,20,0,1.50,0,0,0,1,0
41,15,3,1,90502,91,330,2.80,0,1,0,1,0
61,37,1,2,94609,122,0,6.00,0,0,0,1,0
42,18,3,1,90717,22,0,1.40,0,0,0,1,0
48,23,1,2,94301,43,0,1.30,0,0,0,1,0
59,34,1,4,90291,38,0,1.70,0,0,0,0,1
57,33,1,3,92115,61,0,2.67,0,0,0,1,0
37,13,2,4,91773,33,0,0.40,0,0,0,0,0
53,27,1,1,95605,145,345,2.90,0,0,0,0,0
53,27,1,1,95003,170,0,1.00,0,0,0,1,0
26,2,2,3,94305,55,0,0.70,0,0,0,1,0
39,14,3,1,91302,40,0,2.50,0,0,0,1,0
35,11,1,2,94923,68,126,0.00,0,0,0,0,1
59,33,1,3,90034,53,0,2.50,0,0,0,1,0
43,18,3,3,95616,63,0,0.80,0,1,0,0,0
39,15,1,2,91604,123,92,2.20,0,0,0,0,1
49,24,1,2,95929,13,0,0.00,0,0,0,1,0
47,23,1,4,92110,12,102,0.20,0,0,0,0,1
41,17,1,2,93727,53,102,2.50,0,0,0,1,0
57,33,2,1,94588,79,294,2.70,0,0,0,1,1
42,17,2,1,90095,89,170,0.10,0,0,0,1,0
61,36,2,1,91360,188,0,9.30,1,0,0,0,0
56,26,3,3,91320,62,0,1.40,0,0,0,1,0
29,3,3,3,92821,123,428,5.60,1,0,0,1,0
25,-1,2,3,93117,40,0,2.40,0,0,0,1,0
32,8,3,4,94710,119,0,5.00,1,0,0,1,0
37,12,2,4,94304,123,253,3.10,1,0,1,1,1
31,5,2,1,93407,23,0,0.40,0,0,0,1,1
38,14,3,1,94143,62,255,1.50,0,0,0,1,0
40,14,1,3,92870,69,106,2.10,0,0,0,1,0
61,36,1,2,94611,124,0,3.90,0,1,0,0,1
50,26,3,4,93555,52,0,0.10,0,0,0,0,0
32,7,1,2,93108,134,0,3.10,0,0,0,0,0
62,36,2,1,94501,58,0,0.80,0,0,0,0,0
62,37,2,3,90033,45,200,0.50,0,0,0,1,1
40,15,2,4,95449,75,0,1.10,0,0,0,1,0
59,34,2,4,90009,23,78,0.40,0,0,0,0,0
43,19,1,3,91107,123,0,1.30,1,0,0,1,0
62,37,1,3,92028,48,0,2.20,0,0,0,0,0
48,22,1,1,95482,145,140,0.30,0,0,0,1,0
29,5,3,1,93014,31,0,1.00,0,0,0,0,0
58,32,3,3,93106,38,0,2.20,0,0,0,1,0
43,18,3,4,94025,78,0,1.90,0,0,0,0,0
39,15,1,2,91941,94,0,1.90,0,0,0,1,0
33,7,3,1,95051,84,0,2.90,0,0,0,1,0
40,15,3,1,94306,22,0,0.60,0,0,0,1,0
28,3,1,4,93108,78,0,0.20,0,0,0,1,1
38,11,2,3,94305,75,0,2.33,0,0,0,1,0
65,40,1,3,95060,71,0,2.20,0,0,0,0,1
35,11,3,1,95616,24,0,0.50,0,0,0,1,1
29,5,1,2,94998,112,0,4.33,0,0,0,1,1
61,35,2,1,90064,53,167,2.80,0,0,0,1,0
46,21,3,1,94305,41,0,0.50,0,0,0,0,0
50,23,2,1,91330,25,0,0.50,0,0,0,1,0
60,33,2,4,90277,42,194,2.50,0,0,0,1,0
54,27,2,3,94309,51,113,1.00,0,1,1,1,1
43,18,2,2,92325,19,0,0.30,0,0,0,1,0
38,14,1,2,93010,90,258,0.00,0,1,1,1,1
46,22,2,4,92866,89,0,1.40,0,0,0,1,0
64,39,1,3,92691,22,0,0.50,0,1,1,1,1
24,0,1,1,94566,119,0,1.50,0,0,0,1,0
39,13,3,4,93555,93,0,3.60,1,0,0,1,0
34,8,1,4,95741,18,0,0.30,0,0,0,0,0
65,40,3,1,90095,32,120,1.10,0,0,0,1,0
38,14,3,3,92152,182,0,2.60,1,0,1,1,1
62,36,3,2,95833,19,0,0.20,0,0,0,1,1
59,35,3,1,91330,85,0,3.40,1,0,1,0,1
49,25,2,4,92709,90,0,1.40,0,1,0,1,0
57,32,1,2,95014,59,134,3.70,0,0,0,1,0
64,38,1,1,94571,84,0,2.00,0,0,0,0,0
47,22,2,2,93311,95,0,3.90,1,0,0,0,0
30,6,3,3,93555,13,0,0.90,0,0,0,1,0
42,18,1,4,92675,88,0,0.80,0,0,0,1,1
53,28,3,2,92697,34,0,0.60,0,0,0,1,1
50,24,3,4,94501,11,0,0.60,0,0,0,0,1
62,38,2,4,94545,80,0,1.70,0,0,0,0,0
34,10,1,1,94102,41,0,1.33,0,0,0,0,1
47,21,3,2,90245,90,0,0.80,0,0,0,0,0
62,37,3,3,93003,93,0,3.00,1,0,1,1,1
61,35,2,4,94709,81,0,1.90,0,0,0,0,0
59,34,1,2,94015,60,0,2.80,0,0,0,1,0
47,21,2,3,92612,39,0,0.60,0,0,0,1,1
65,39,2,3,92507,22,0,0.70,0,0,0,0,0
56,32,1,2,95827,32,79,0.80,0,1,0,1,0
56,32,3,1,92130,28,0,1.20,0,0,0,1,0
31,7,2,2,91745,35,0,1.00,0,0,0,0,1
61,31,3,3,94555,154,351,7.50,1,0,1,1,1
42,18,1,2,91605,189,0,7.60,0,0,0,1,0
44,19,3,4,94618,40,84,1.90,0,0,0,0,0
47,21,2,2,94304,88,0,1.70,0,0,0,1,0
30,6,1,2,91320,124,0,0.60,0,0,0,1,0
62,38,3,2,91304,23,0,0.30,0,0,0,0,0
56,32,1,4,94720,23,0,0.70,0,0,0,1,1
25,-1,1,2,93106,139,0,2.00,0,0,0,0,1
53,28,1,4,91614,173,427,2.70,1,0,0,1,0
26,0,3,4,92009,42,153,1.30,0,0,0,1,0
59,35,1,1,94301,161,160,2.90,0,0,0,0,1
62,36,2,3,95020,28,0,0.70,0,0,0,1,0
58,32,3,4,93943,191,194,5.20,1,0,0,0,1
40,14,1,2,90638,42,106,0.30,0,0,0,0,1
35,5,3,4,94234,81,0,4.00,0,0,0,1,0
51,25,1,3,90089,175,312,0.70,1,0,0,0,0
41,15,1,3,94720,82,0,0.10,0,0,0,1,0
51,27,3,1,94114,53,0,1.80,0,0,0,0,1
27,1,1,3,92038,142,0,5.50,1,0,0,0,0
46,21,3,4,93727,42,0,1.90,0,0,0,1,0
46,20,1,4,94117,64,189,2.90,0,0,0,0,0
31,5,1,2,94301,90,0,1.30,0,1,0,1,0
58,32,2,1,92354,44,0,0.80,0,0,0,0,0
42,18,3,1,91320,29,0,0.30,0,0,0,1,0
59,35,1,2,94301,93,0,1.60,0,0,0,0,1
54,24,3,3,93117,69,132,1.40,0,0,0,1,0
35,11,2,2,94022,82,0,1.70,0,0,0,1,1
34,9,3,2,93955,180,0,6.50,1,0,1,1,0
46,21,3,2,93117,13,0,0.70,0,0,0,1,0
52,28,1,1,91335,72,178,0.00,0,0,0,0,0
55,30,1,3,91367,54,0,1.70,0,0,0,1,0
34,9,1,1,92152,104,0,4.60,0,0,0,1,1
57,32,2,2,90266,44,157,1.90,0,0,0,0,0
45,19,1,1,95060,40,0,0.20,0,1,1,1,1
29,3,1,2,92612,190,246,4.50,0,0,0,1,1
49,23,1,4,94588,64,0,2.60,0,0,0,1,1
36,11,2,2,90266,9,99,0.30,0,1,0,0,0
57,31,2,4,94720,38,0,0.70,0,0,0,1,0
25,0,3,3,94303,72,0,2.60,0,0,0,1,0
43,17,1,1,94114,82,79,5.20,0,0,0,1,0
27,2,3,2,90049,48,119,1.60,0,1,0,1,0
54,28,3,4,94122,82,294,2.60,0,0,0,0,0
53,26,2,2,94590,14,83,1.00,0,0,0,0,0
55,29,1,1,93105,162,0,2.90,0,0,0,1,1
43,19,1,2,94608,54,0,1.70,0,0,0,1,0
35,11,1,2,94720,90,0,0.00,0,0,0,0,0
59,34,1,4,94116,64,0,1.70,0,0,0,0,0
42,18,3,3,93460,65,0,2.10,0,0,0,1,1
51,25,1,2,91320,113,0,6.30,0,0,0,0,0
57,32,3,2,90740,38,0,2.10,0,0,0,0,0
39,15,3,1,92037,65,0,1.50,0,0,0,0,0
53,27,3,4,91330,39,0,1.50,0,0,0,1,0
31,6,1,2,93023,174,0,6.70,0,0,0,1,1
33,3,3,2,91040,59,0,1.75,0,0,0,1,0
38,14,1,2,95053,43,0,1.70,0,0,0,1,0
47,21,3,2,94108,24,0,0.10,0,0,0,0,1
63,39,2,1,94402,50,166,0.00,0,0,0,0,0
44,19,3,1,94305,68,0,3.70,0,0,0,1,0
61,37,3,3,94122,61,0,2.00,0,0,0,1,0
52,28,2,4,94025,21,0,0.50,0,0,0,1,0
59,34,2,2,95035,21,0,0.50,0,0,0,1,0
56,32,1,4,94596,31,0,1.30,0,0,0,0,0
58,33,1,4,94720,70,0,0.70,0,1,0,0,0
30,6,2,3,94304,25,135,1.00,0,0,0,0,1
42,17,3,1,92521,78,0,1.00,0,0,0,1,0
51,27,1,1,92120,19,0,0.20,0,0,0,0,0
60,35,3,1,94608,23,0,0.30,0,0,0,1,0
30,4,1,4,90601,40,0,0.80,0,0,0,1,0
49,23,3,1,92220,22,0,0.30,0,0,0,0,0
26,0,2,4,92093,71,0,1.80,0,1,0,1,0
36,12,2,1,91320,58,0,3.60,0,0,0,0,0
65,40,1,3,90036,75,0,2.20,0,0,0,1,0
27,0,2,1,90068,40,110,2.00,0,0,0,0,1
60,35,3,1,92521,155,0,1.50,1,0,0,0,1
32,6,2,4,90036,83,0,2.20,0,0,0,0,0
46,20,1,3,94302,99,0,1.10,0,0,0,0,0
60,36,2,1,94124,59,0,0.00,0,1,0,0,0
28,2,2,3,94609,53,0,2.40,0,0,0,1,0
50,26,1,4,93106,11,0,0.20,0,1,0,0,0
52,28,3,4,94583,179,0,4.20,1,0,0,0,0
29,-1,3,2,94801,71,0,1.75,0,0,0,0,0
30,4,3,4,94234,85,0,2.10,0,0,0,1,0
42,18,3,3,92717,49,0,2.10,0,1,0,1,0
32,6,1,2,94025,122,0,1.30,0,0,0,1,1
40,15,1,2,94539,171,0,3.30,0,0,0,1,0
49,24,2,2,93111,138,0,2.20,1,0,0,1,0
53,23,3,4,95616,8,0,0.40,0,1,0,1,0
42,17,1,4,94105,59,0,0.40,0,0,0,1,0
38,14,1,3,90740,49,0,2.80,0,0,0,0,0
60,34,1,2,95670,92,0,2.00,0,0,0,0,0
27,3,1,4,90032,75,0,0.00,0,0,0,0,0
61,35,2,1,92831,60,0,2.80,0,0,0,1,1
27,2,2,2,90254,41,0,1.70,0,0,0,1,0
45,21,2,3,93460,40,0,0.60,0,0,0,1,1
41,16,1,2,94305,81,146,0.40,0,0,0,1,1
44,20,3,1,94143,52,196,0.80,0,0,0,0,1
38,14,1,4,95616,25,0,1.00,0,0,0,0,0
39,15,1,1,91801,139,353,3.40,0,0,0,1,0
48,22,2,1,93106,54,0,1.20,0,0,0,0,0
47,22,1,1,94123,81,0,2.90,0,0,0,0,1
64,39,1,3,94025,73,0,2.20,0,1,0,0,1
27,0,3,4,93107,30,0,1.00,0,0,0,1,1
66,41,1,3,95617,59,0,2.40,0,0,0,0,0
43,17,1,3,95351,21,0,1.50,0,0,0,0,0
34,9,2,3,95014,65,104,0.70,0,0,0,1,0
28,2,2,3,93118,41,161,1.10,0,0,0,1,0
52,28,3,4,92126,52,121,0.10,0,0,0,0,0
45,20,2,4,94131,84,180,1.10,0,0,0,1,0
24,-2,1,2,90065,135,0,7.20,0,0,0,1,0
39,14,3,4,92037,18,0,0.20,0,1,0,0,0
40,16,1,1,93561,34,0,0.70,0,0,0,1,1
30,5,3,4,92624,85,0,1.80,0,0,0,1,0
49,23,3,1,94080,23,0,1.40,0,0,0,0,0
53,27,2,4,91711,65,0,2.80,0,0,0,0,1
56,30,1,1,90089,195,0,2.90,0,0,0,0,0
50,24,1,4,93460,40,89,2.60,0,0,0,1,0
53,29,3,2,90064,141,0,0.20,1,0,0,0,0
60,34,2,2,94104,95,322,0.70,0,0,0,1,1
58,33,2,3,90095,23,131,1.30,0,0,0,0,0
43,19,2,2,95758,82,0,1.80,0,0,0,1,1
46,21,3,4,93555,53,0,1.90,0,0,0,0,0
29,3,1,4,91320,10,87,0.40,0,0,0,1,1
56,30,2,1,91910,75,125,1.90,0,0,0,1,0
48,23,2,4,94534,23,122,0.40,0,0,0,0,0
61,36,1,1,90266,133,0,2.60,0,0,0,1,0
41,17,1,1,94720,129,0,3.40,0,0,0,0,1
35,11,2,4,92154,85,131,0.10,0,0,0,0,0
48,23,1,2,95929,168,308,2.80,0,0,0,1,0
43,19,3,4,92691,83,0,2.00,0,0,0,1,0
37,12,2,2,93943,52,0,1.10,0,0,0,1,0
47,22,1,1,95819,114,0,0.60,0,1,1,1,1
29,3,3,1,95827,81,0,2.90,0,0,0,0,0
63,38,2,1,94015,32,0,1.50,0,0,0,0,0
43,19,3,3,94118,63,0,2.10,0,0,0,0,0
57,32,3,3,90024,70,0,1.60,0,0,0,0,0
55,31,1,2,94720,20,0,0.30,0,0,0,1,0
47,23,1,2,91367,138,0,3.30,0,0,0,1,1
58,34,2,4,94305,63,0,1.60,0,0,0,0,0
53,28,3,1,95814,85,118,1.30,0,0,0,1,0
59,35,2,2,96008,180,0,6.50,1,1,1,1,1
46,22,3,4,95747,80,0,2.00,0,0,0,1,0
41,15,3,1,93106,53,0,0.70,0,0,0,1,0
46,20,2,2,92009,72,75,1.70,0,0,0,1,0
44,18,1,3,95841,123,0,5.90,1,0,1,1,1
44,18,3,2,91361,91,0,0.80,0,0,0,1,0
50,26,1,2,94608,148,0,6.80,0,0,0,1,0
51,25,3,2,94305,163,0,1.30,1,0,0,1,0
55,30,3,4,90291,28,149,0.10,0,0,0,1,1
37,12,1,1,92780,193,0,8.60,0,0,0,0,0
34,10,3,3,94545,22,0,0.90,0,0,0,1,0
59,34,1,4,92780,74,0,0.70,0,0,0,1,1
45,20,3,4,94305,70,0,1.90,0,0,0,1,1
30,4,2,1,95054,11,0,0.10,0,0,0,1,1
32,8,2,3,94703,61,0,2.60,0,0,0,0,0
61,37,1,1,94704,41,0,0.80,0,0,0,1,1
54,28,2,4,94110,108,0,1.90,1,0,0,1,0
35,10,3,4,90058,23,0,1.10,0,0,0,0,1
63,38,3,2,91768,135,183,3.80,1,0,0,0,0
66,40,3,2,95133,30,86,0.70,0,0,0,0,0
48,24,2,4,94025,144,0,3.50,1,0,0,0,0
60,34,1,4,95020,139,0,0.40,1,0,0,1,0
41,17,3,2,90059,143,209,2.70,1,0,0,1,0
31,7,1,1,93561,44,0,1.20,0,0,0,1,1
58,31,2,4,94521,49,0,2.50,0,0,0,1,0
67,42,2,4,90041,75,182,0.10,0,0,0,1,0
35,9,1,2,93943,43,0,0.30,0,0,0,1,0
40,14,3,3,91335,59,0,0.50,0,0,0,1,0
42,17,1,3,93955,154,0,4.90,1,0,1,1,1
44,18,3,1,95131,75,0,0.70,0,0,0,0,1
47,23,2,1,93106,75,0,2.60,0,0,0,0,1
59,35,1,2,91311,88,278,1.60,0,0,0,0,0
29,3,3,1,94122,91,0,3.40,1,0,0,0,0
36,6,3,1,92008,11,0,0.67,0,1,1,1,1
47,22,3,1,90024,22,0,0.40,0,0,0,1,0
55,29,3,2,92691,49,220,0.80,0,0,0,0,1
41,17,1,1,94542,140,342,3.50,0,0,0,0,0
51,25,2,2,90277,99,0,2.40,0,0,0,0,0
26,2,1,2,91950,82,199,2.50,0,0,0,0,0
33,9,1,4,90005,10,81,1.00,0,0,0,0,1
30,5,2,4,94305,109,103,2.20,0,0,0,0,1
30,4,3,4,90041,45,0,1.30,0,0,0,0,0
45,19,2,2,91116,93,0,1.70,0,0,0,0,0
40,16,2,3,95814,89,216,3.90,1,1,1,1,0
42,15,2,3,91711,39,132,1.00,0,0,0,0,0
50,26,1,1,91768,21,89,0.20,0,0,0,1,0
62,37,1,3,95008,31,0,0.20,0,0,0,1,0
63,37,3,1,95819,31,0,0.50,0,0,0,1,0
43,19,2,4,95054,52,0,2.20,0,0,0,0,0
49,25,3,1,95814,13,0,0.90,0,0,0,1,0
51,25,3,2,90840,21,76,0.40,0,1,0,1,0
61,36,1,4,96003,50,189,1.70,0,0,0,1,0
43,19,3,4,90630,81,0,0.20,0,0,0,0,1
43,19,1,4,94035,74,0,1.90,0,0,0,0,1
61,36,1,3,93109,89,0,0.50,0,0,0,1,0
35,9,2,3,95064,82,0,0.90,0,0,0,1,0
59,33,2,4,93106,88,0,1.90,0,0,0,0,0
40,16,3,3,91711,61,0,2.10,0,0,0,0,0
61,36,1,2,95133,139,0,3.90,0,0,0,0,0
48,23,2,1,93711,29,0,1.30,0,0,0,0,0
37,11,1,3,93305,51,0,2.10,0,0,0,1,1
56,32,3,1,95064,58,241,1.80,0,0,0,1,0
35,9,3,2,91125,21,125,1.40,0,0,0,1,0
35,8,2,2,95819,43,0,1.67,0,0,0,0,0
40,16,2,2,94301,104,0,1.80,0,0,0,0,0
50,23,2,1,94109,9,98,0.50,0,0,0,1,0
49,25,2,3,91125,39,0,1.90,0,0,0,0,0
46,22,1,1,94303,89,0,2.70,0,1,1,1,1
64,40,3,2,94028,21,0,0.30,0,0,0,0,0
60,35,3,3,90059,173,0,3.10,1,0,0,1,0
45,21,3,1,95051,29,105,0.30,0,0,0,1,1
52,27,2,4,94005,43,0,0.20,0,0,0,0,1
58,34,2,3,90066,30,0,0.40,0,0,0,0,0
54,30,3,4,94806,39,0,0.10,0,1,0,1,0
48,22,3,2,90028,83,248,0.40,0,0,0,1,0
51,25,2,3,93106,58,223,0.70,0,0,0,0,0
53,26,2,1,94709,8,0,0.50,0,0,0,0,1
57,27,3,3,95929,39,0,1.00,0,1,0,0,1
43,18,1,2,91902,204,0,8.80,0,0,0,1,0
37,13,1,1,94591,45,0,1.80,0,0,0,0,0
32,7,1,1,90277,111,0,3.80,0,1,0,0,0
34,10,2,2,95060,83,148,2.00,0,0,0,0,0
54,24,3,1,94596,83,0,3.00,0,0,0,0,0
62,36,1,2,92093,115,202,2.80,0,0,0,1,1
56,32,3,1,93106,60,227,1.80,0,0,0,1,0
39,15,1,1,94116,53,0,1.80,0,0,0,0,0
32,7,1,2,95929,134,0,3.30,0,0,0,1,0
50,24,3,1,93555,91,0,0.80,0,0,0,1,0
27,1,1,2,92173,91,0,0.20,0,0,0,1,0
37,12,1,2,91342,128,0,3.90,0,0,0,1,1
60,34,1,3,90401,78,0,4.40,0,1,0,0,0
43,19,1,2,92093,161,464,7.60,0,0,0,1,0
62,36,3,3,92182,60,0,2.20,0,0,0,1,0
39,14,1,1,95064,161,509,4.10,0,1,0,0,0
34,9,2,4,95054,40,0,2.00,0,0,0,1,1
46,21,2,1,94720,68,0,0.20,0,0,0,1,0
46,22,1,3,94550,74,0,0.70,0,0,0,1,0
51,26,2,3,92121,55,93,2.00,0,0,0,1,0
44,20,1,1,90630,145,0,3.50,0,0,0,0,1
60,35,2,1,94920,24,0,1.50,0,0,0,0,0
